name,bootTime,openTime,addTime1,addTime2,addTime3,closeTime,duration,name,symbol,side,AISide,closeType,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
 z1,08-05 15:37:57,08-05 21:38:57,08-05 22:00:47,08-06 00:24:56,none,08-06 00:34:21,175,shenfu,BTCUSDT,long,AIOpenOppo,stopEarn,62.62,0.0248,87.28,0.0459,-12.61,-0.0391,1.30,0,0.00,1110.44,86,8,0,0,0,0
 z1,08-05 21:51:54,08-05 22:25:54,08-05 22:54:26,08-06 00:02:51,none,08-06 00:36:45,130,N307631768,BONDUSDT,long,AIOpenOppo,stopEarn,106.97,0.0423,157.62,0.0624,-17.02,-0.0373,1.30,0,0.00,1094.02,88,8,0,0,0,0
 z1,08-05 23:31:46,08-05 23:32:56,none,none,none,08-06 02:19:15,166,N505778123,JTOUSDT,long,oppo,stopLoss,-30.03,-0.0501,1.60,0.0027,-30.03,-0.0501,0.30,0,0.00,1063.51,88,10,0,0,0,0
 z1,08-05 15:38:09,08-06 00:01:10,08-06 00:24:31,none,none,08-06 02:39:18,158,F363802695_3m,RENDERUSDT,long,oppo,stopLoss,-79.45,-0.0502,50.45,0.0319,-79.45,-0.0502,0.80,0,0.00,1004.79,88,12,0,0,0,0
 z1,08-06 00:33:29,08-06 00:35:39,none,none,none,08-06 02:40:27,124,N916394305,BLZUSDT,long,oppo,stopLoss,-30.00,-0.0500,0.78,0.0013,-30.00,-0.0500,0.30,0,0.00,1063.54,88,14,0,0,0,0
 z1,08-06 00:35:22,08-06 00:35:32,none,none,none,08-06 02:54:00,138,N925537843,1000SATSUSDT,long,oppo,stopLoss,-30.13,-0.0502,12.95,0.0216,-30.13,-0.0502,0.30,0,0.00,1063.42,88,16,0,0,0,0
 z1,08-05 22:12:02,08-06 00:15:03,08-06 00:53:46,none,none,08-06 04:54:40,279,N342909191,FETUSDT,short,oppo,stopEarn,20.14,0.0126,59.35,0.0381,-33.42,-0.0517,0.80,0,0.00,951.16,90,16,0,0,0,0
 z1,08-05 21:30:18,08-05 22:47:18,none,none,none,08-06 05:00:18,372,N391759990,HIFIUSDT,short,oppo,oppo,-8.45,-0.0139,8.45,0.0143,-31.43,-0.0498,0.30,0,0.00,980.10,90,16,0,0,2,0
 z1,08-06 00:35:22,08-06 02:54:22,08-06 03:25:02,08-06 08:08:19,none,08-06 08:19:48,325,N925537843,1000SATSUSDT,long,oppo,stopEarn,91.94,0.0364,137.71,0.0545,-13.50,-0.0502,1.30,0,0.00,1010.49,92,16,0,0,2,0
 z1,08-05 15:38:09,08-06 02:40:10,08-06 07:04:58,08-06 08:49:27,none,08-06 08:50:01,369,F363802695_3m,RENDERUSDT,long,oppo,stopEarn,63.57,0.0251,71.22,0.0450,-40.31,-0.0502,1.30,0,0.00,982.82,94,16,0,0,2,0
 z1,08-05 23:31:46,08-06 02:19:46,08-06 08:23:39,08-06 09:13:22,none,08-06 09:15:30,415,N505778123,JTOUSDT,long,oppo,stopEarn,60.93,0.0241,77.88,0.0452,-17.38,-0.0501,1.30,0,0.00,1011.23,96,16,0,0,2,0
 z1,08-05 19:41:00,08-05 22:01:01,08-06 00:25:28,08-06 09:13:54,none,08-06 09:20:39,679,N973412260,METISUSDT,long,AIOpenOppo,stopEarn,60.82,0.0241,80.23,0.0457,-62.91,-0.0444,1.30,0,0.00,1041.70,98,16,0,0,2,0
 z1,08-05 23:58:17,08-05 23:58:27,08-06 00:24:43,none,none,08-06 09:30:54,572,N911313854,ARUSDT,long,oppo,stopEarn,35.27,0.0223,65.35,0.0413,-66.26,-0.0419,0.80,0,0.00,1075.71,100,16,0,0,2,0
 z1,08-05 21:30:18,08-06 05:00:23,08-06 07:07:47,08-06 08:14:46,none,08-06 09:35:57,275,N391759990,HIFIUSDT,long,oppo,stopEarn,362.40,0.1245,479.45,0.1647,-9.62,-0.0498,1.50,0,0.00,1464.74,102,16,0,0,2,2
 z1,08-06 00:33:29,08-06 02:40:32,08-06 08:17:32,08-06 14:07:07,none,08-06 14:10:11,689,N916394305,BLZUSDT,long,oppo,stopEarn,61.42,0.0243,75.19,0.0450,-10.05,-0.0500,1.30,0,0.00,1493.67,104,16,0,0,2,4
 z1,08-06 09:26:11,08-06 09:27:21,08-06 13:34:53,none,none,08-06 15:13:20,345,N142409346,TAOUSDT,long,oppo,stopEarn,34.32,0.0217,64.11,0.0405,-9.36,-0.0156,0.80,0,0.00,1526.73,106,16,0,0,2,6
 z1,08-05 23:02:34,08-05 23:02:44,08-05 23:35:04,none,none,08-06 16:20:58,1038,N988458782,MINAUSDT,long,oppo,stopEarn,33.92,0.0214,63.46,0.0401,-55.11,-0.0348,0.80,0,0.00,1559.38,108,16,0,0,2,8
 z1,08-06 09:27:16,08-06 09:27:26,none,none,none,08-06 16:37:06,429,N391154726,BNXUSDT,long,oppo,stopLoss,-30.00,-0.0500,0.00,0.0000,-30.00,-0.0500,0.30,0,0.00,1528.90,108,18,0,0,2,10
 z1,08-06 14:13:29,08-06 14:13:39,08-06 19:31:16,none,none,08-06 20:02:48,349,N861316658,STMXUSDT,long,oppo,stopEarn,34.73,0.0220,66.89,0.0423,-23.83,-0.0397,0.80,0,0.00,1562.37,110,18,0,0,2,12
